"a"	"b"	"c"	"d"	"e"	"f"	"g"	"h"	"Y"
5	-0.489142712497446	1.06402362051063	-0.581371449013479	0.893695599632338	7	1	12	0
1	0.873593520645051	3.79809039089344	-4.26736220952022	0.401043246965855	4	1	9	1
7	0.161272810914354	0.809656394174193	-2.79559738841658	0.447541609639302	3	2	22	0
8	-1.98565830601894	2.47608357743333	-1.71060441130959	0.93577908212319	10	0	13	0
1	-0.242079366542842	0.708497567870917	-1.57149798843489	0.683332197368145	5	2	12	0
9	-1.07109282584719	2.2856976483937	1.6253276299708	0.0181631301529706	5	0	3	1
5	-0.12882633673077	1.07216775489786	0.0117179093154903	0.165526717668399	0	1	9	1
2	1.31369648531165	3.08082827898522	-0.333983792615242	0.495834498899058	3	3	10	0
6	-0.842126692629919	-1.83150535272639	2.61969893525098	0.426535228034481	4	0	16	1
10	1.06898001070036	2.23989240652009	0.0999414475127976	0.992053120629862	7	2	12	0
10	-0.933865750679833	0.0198113946160893	-1.15528065285369	0.888950123917311	3	1	16	0
8	-0.641855620959978	-0.842362482227006	0.810441930583258	0.345755371265113	4	1	20	1
9	0.227308850322086	1.41535243812412	0.134200895351935	0.705844125011936	3	4	7	0
10	-0.0776028203462781	-0.878953452633357	0.637094559378713	0.908724687062204	6	1	11	0
4	2.48745837144904	-0.361703445971712	-2.24074628356954	0.676292887190357	4	1	19	0
8	-1.69393903576622	2.36829703264102	-1.3480089465649	0.63910027127713	3	3	8	0
10	0.11461846737111	-1.57443685437165	4.99613607360239	0.149604527046904	2	1	17	1
5	1.48231893295382	2.98949647254839	-1.07585017771111	0.601125390036032	3	1	16	1
1	-0.0942841251852751	1.40085133897396	1.12728644713703	0.272751235868782	4	3	10	1
9	-0.00741502136955096	2.37153648353235	1.8956345631717	0.457853371044621	4	2	7	1
7	0.873826449318803	0.96821198790956	-0.969538973007713	0.222253093263134	3	1	12	1
5	-0.371193071314022	-0.753793242204245	1.07494752625101	0.254921516869217	5	1	9	1
7	0.399144177206655	-0.801490748298674	1.04840914658859	0.653687727171928	6	2	10	0
8	1.74393083606482	0.733184683557015	1.24248435397471	0.471993161132559	5	2	17	0
9	0.312065852203048	-1.50186846421299	3.41214182678312	0.160963035654277	3	2	12	1
5	0.107395239839245	0.570472421250121	1.12545026261556	0.272080334601924	6	3	9	1
7	-1.18232107698533	0.55165917793802	0.367837586436966	0.712956093018875	5	1	14	0
10	-0.294825249867662	5.72245390083259	-3.72334415303226	0.613353652181104	4	3	5	0
5	-0.787978110499617	1.1686106326353	0.75234362916792	0.132121966220438	3	0	6	1
4	-0.742150421617257	-2.30947396346959	-1.33681912292402	0.0700072532054037	5	2	6	1
4	0.412222849085319	1.12820083176327	3.01396432721018	0.966265012975782	14	3	4	0
3	0.954701825579583	1.63713236708106	-1.76660169847837	0.36827027797699	6	1	1	1
1	-1.19950933600627	-0.420790224523272	1.79902389612735	0.677454084623605	2	4	12	0
7	-0.806096902574245	0.338704673660746	-0.637496679385515	0.845951730385423	5	1	3	0
9	-1.91549547877921	-1.36287931217222	1.48865974411433	0.241650385316461	5	4	2	0
8	-0.132737310969788	2.66545890984247	1.97905246442053	0.0351509910542518	8	1	5	1
5	1.1728148308075	2.83222399388353	0.840974020702805	0.595240236725658	1	2	10	0
6	0.00923787897483782	0.0758038475258678	0.248868420186771	0.836191128008068	7	0	7	0
3	0.295779327593573	2.10855170813211	-1.7799426846677	0.362249210244045	7	1	6	1
9	-0.744839865849363	1.93237832422245	-1.11855889940593	0.332188533386216	5	4	15	0
9	-1.42180055838148	1.08149955114632	-0.0753895345457351	0.64473633072339	5	1	12	0
2	0.136751558032113	3.79264970906155	1.31419727123147	0.958615136798471	4	0	6	0
8	-1.39101992528331	0.334572011979689	-1.04819761817378	0.596203628461808	5	2	8	0
7	-1.07740295058301	0.204583663281465	-2.5231297404331	0.510280017973855	4	2	11	0
7	0.323286355473127	-2.86977765150932	-0.743213255933203	0.155264135915786	5	2	8	1
3	0.319138250886914	0.327010913440505	-2.94314549575213	0.845851005520672	6	1	20	0
1	0.068554830403744	1.52055917655739	-2.02314420473961	0.214380425633863	4	1	5	1
3	0.838028336604986	-0.229251682967132	1.62224844349443	0.669873244827613	5	2	11	1
7	-0.208013207606667	-2.01630994464756	0.663435410402054	0.61775645124726	3	2	14	0
1	0.24701780829266	0.0575407274511388	3.86927341137049	0.0499997769948095	4	2	7	1
10	-0.867323795921959	1.51458219163262	-4.44484200937544	0.949398775584996	5	2	1	0
5	-1.20290122890375	-0.346720455888837	0.688399563548052	0.582552031613886	4	2	4	0
1	0.145613706527865	-1.13963735678435	-0.936326786642957	0.860954337054864	6	4	7	0
4	-1.0539041627612	3.79678593243123	1.95222726661127	0.51846724934876	6	2	5	1
3	0.712337655042217	2.27410656559863	-0.184002339095131	0.266127483453602	7	0	22	1
8	-1.84186355429631	3.0430395980236	1.12773023590842	0.597377663478255	5	1	16	0
9	0.928350111501106	-0.118562048001363	-0.178796304124397	0.795576084172353	5	4	23	0
8	-0.55805685655912	1.34931500889953	-1.20286868627513	0.689286037581041	4	1	9	0
6	1.25042392794413	3.31034656657188	-1.86462227686159	0.480631644604728	5	4	5	1
10	-0.602466540200674	-0.0812003068231149	-1.13006495361936	0.465929388767108	1	2	4	1
7	-0.0363198169487109	-2.55494981233886	-0.850703946176084	0.618412335170433	4	1	6	0
7	-1.08887848649344	-0.542682096652728	0.911679303456291	0.449270514305681	10	1	2	1
7	-0.295202817003388	2.09062820027462	2.45380182781558	0.602707532700151	7	2	12	0
6	1.91699685898147	1.80889680504408	-1.67509932574133	0.00460897409357131	2	2	11	1
4	1.98017892995511	1.05949740825076	1.58854202068709	0.994994512526318	4	2	5	0
9	-1.17588729724705	1.29131694680193	-3.44485909184427	0.406462448416278	5	2	12	1
8	0.0294070940958104	3.84013109720369	1.73661007262191	0.117951637133956	3	1	12	1
4	0.66203362982974	-1.38523458252314	0.272901891459787	0.86953909532167	4	3	13	0
6	1.67401769932964	4.37387240440099	-3.50530703978816	0.540192956570536	3	1	24	0
3	0.109518482972801	2.0002247170571	0.61183585607083	0.88159766793251	2	2	24	0
2	1.53658528891958	-1.22108724880319	3.41854787955349	0.0375398390460759	5	0	8	1
9	0.587938331582546	-1.51014085430334	1.81026323483736	0.88143396214582	7	1	28	0
1	-0.567445232734065	1.27671176824767	0.0848729036226035	0.722349669784307	7	1	9	0
7	0.254040812792605	0.0292259999525784	-2.77781822419156	0.769810296595097	7	1	7	0
5	-1.08606489012377	2.03796613994405	-0.412398410783957	0.863593708956614	10	4	7	0
1	0.192103001719132	3.52440285392076	0.766847392985005	0.500742103205994	5	2	5	1
1	0.27211210375875	2.18483762595462	1.92497292518716	0.925864024320617	7	1	6	0
8	0.0640415346559259	-2.75182115789415	-0.42132444762273	0.208074670284986	9	1	7	1
3	1.53543765931332	-3.67602319160436	-0.542025448323311	0.0271055938210338	7	1	10	1
6	-0.795874045819981	4.05881443328717	-2.130229330528	0.315793072106317	6	1	3	1
5	2.02898577599649	-1.25615169439182	0.0593509034244732	0.660112249664962	4	0	4	0
2	0.742735716083434	0.604230236581173	-0.0259843760515253	0.31469130073674	2	1	11	1
10	0.108330025343863	0.98579305169569	-1.59836709022016	0.944461387814954	3	1	30	1
7	-0.986931180140825	0.394442035124594	-4.17459895965349	0.778970579849556	2	2	27	1
1	-1.88155421684497	2.20539399598883	-1.66883484248097	0.339431246276945	1	1	13	1
2	-1.22539585952725	-1.24771071086413	-0.72585034568688	0.481646264670417	3	1	9	1
9	0.150287281690579	-0.83572290492084	0.0744454151811594	0.415994798764586	4	1	5	0
1	-0.602690335440304	2.79241628603359	0.638898951273056	0.776333899470046	7	0	22	1
3	-1.18330530726189	-1.71814887890086	-0.463359081553638	0.485427005914971	2	0	21	0
1	1.44336277768441	0.21264717657552	2.85590075536949	0.01529910415411	4	1	7	1
1	-0.964109658432263	0.966211045087083	1.08485887140826	0.642451295163482	9	1	7	1
10	-0.899291740750779	1.10272766251085	2.1256056907794	0.234829984838143	6	2	8	1
2	-0.69909185782357	2.39891454076092	0.501267595114391	0.747025883058086	7	1	18	0
7	0.894097546374627	4.79943033008748	-1.71132961812057	0.295607374515384	5	2	20	1
8	-0.367744105645956	2.04499708165199	0.804210791652397	0.906218191608787	6	2	9	0
2	1.22358326717325	0.174056253799415	0.182464289657185	0.853324017953128	2	2	3	0
5	0.31719024625284	1.35678063408987	-0.00824538394516748	0.461963776964694	4	3	14	1
2	1.12677554081716	-0.702892081810981	-0.793579011627111	0.0713482482824475	4	2	12	1
6	-0.414280591942555	0.197833175902396	-1.62911024575677	0.577803724445403	4	2	14	0
5	-1.09744843409701	0.83523563385764	3.82723755089478	0.579579334007576	2	0	8	0
4	-2.06042852871508	0.686488115549041	-2.40674888965579	0.993576776934788	5	1	19	0
10	-0.570576976074474	1.90732117402697	2.87063322944862	0.335274414392188	6	2	7	1
5	-1.54790329719306	0.624559438048614	0.246453031182024	0.666801774175838	3	3	14	0
8	0.296132556544075	2.67465957223047	1.21740334453891	0.938556001987308	6	2	11	0
1	-0.441122935646999	5.58567556356694	2.04842073008183	0.574856834951788	3	2	9	0
7	-0.342760324250598	1.41441299687122	-0.892804076898131	0.691711413906887	2	0	12	0
9	-1.12196278447308	-0.638585236263686	4.80368106284396	0.0897585870698094	7	2	8	1
4	-0.311611952870853	-1.52169745999125	1.84751967004032	0.866459244629368	0	0	21	0
9	-1.75695822943811	3.45363324799238	-1.71370508378606	0.501139396801591	7	0	17	1
3	1.15802562080894	-0.137598767160266	-0.208520269581443	0.223256284138188	3	2	16	1
8	-0.842792115497977	0.369519362706655	0.231546868112836	0.412419241620228	6	1	15	0
5	-0.789866113399731	2.12071387031483	-0.448966738440304	0.886306279571727	6	2	3	0
2	0.155511428802798	0.67354330387124	-3.02124806636557	0.495593437226489	1	3	8	1
10	-0.337327058087517	1.24287569446408	1.98334217043865	0.672753727762029	3	0	5	0
4	-0.221865931475959	1.75244747039091	0.498578853812059	0.282504437956959	8	1	31	1
7	1.17477592136337	3.21010013772997	2.93699738639906	0.817058302927762	3	0	10	0
8	-1.84097842458452	-3.41563487035915	-0.364288085504193	0.2460994545836	7	0	7	1
1	-0.0661110517808991	3.80745366339653	-1.03815738054931	0.369646193925291	6	1	9	1
7	-0.520529114941408	1.63937230040875	1.94521422036191	0.235524395015091	4	3	7	1
3	0.45563791532845	0.704691190053626	1.15087939068616	0.93575692595914	3	3	6	0
1	0.295568785838523	-1.4428531680938	1.3069769820153	0.415076828328893	4	2	23	0
6	-2.04351633804657	0.853071386077184	2.28060584535916	0.137449405388907	5	0	13	1
1	-1.45271605837822	2.13475625931541	0.770099877205547	0.914364723023027	4	2	13	0
3	-0.450241546507452	2.5217064746964	-0.574861076688367	0.347641376079991	7	1	26	1
3	1.78436821962776	2.24320820856665	1.06696410744561	0.852930875727907	5	0	16	0
1	-0.882248273420298	0.582359318953068	-0.314494695051108	0.142635178752244	3	2	11	1
1	-0.0785816899498884	0.230886629928745	-2.70419868222247	0.359432870987803	7	2	6	1
9	0.853750348208348	2.66615867496597	2.9234313824963	0.245505067519844	7	2	12	1
9	2.74089861206187	3.66610441336824	2.01781751198553	0.0459059465210885	5	3	16	1
7	2.27086825996856	3.51459790001685	0.828367553344632	0.784547902178019	3	2	16	0
4	1.52580670526218	1.68697004228099	-2.35286759725766	0.199171734508127	3	1	14	1
3	0.163936816234228	0.749063182113182	1.77726996022374	0.391850244253874	3	2	18	0
9	-1.00472973834651	2.45419954236731	-0.287463005520373	0.323562244651839	3	3	13	1
10	-0.204216872043378	0.502958624047463	-1.15478478270597	0.602105905069038	5	2	17	0
5	1.05118210379483	1.09150517271807	0.585192613343987	0.541271679569036	2	0	14	1
4	1.23772598020526	3.24951956884075	-0.909141252810661	0.990823732689023	2	1	3	0
10	-0.183689303946835	0.947695333161375	-1.59815864829566	0.25379104912281	6	2	4	1
3	-0.821877129785125	-0.247042559626287	1.22844486585586	0.735269893193617	5	2	5	0
1	-0.518743081939278	2.98883512541058	-0.0685682312476766	0.977608161047101	2	2	12	0
1	-1.0138509277509	0.2370589694868	-2.67986430368908	0.558046241756529	3	2	16	0
3	2.92705016337743	-1.35041598177602	-3.62310403010928	0.392708159517497	7	3	5	1
4	0.888041113478497	0.923270463979375	-1.46107998562305	0.82468925928697	4	1	36	0
9	-1.01747030601825	0.558959075930657	-1.02584620445961	0.112384460866451	3	1	9	1
5	-1.08656142130632	2.28391195623925	2.22968690346201	0.535777904093266	9	2	12	0
7	1.13290808654322	3.76773557047691	1.22189895669707	0.443831584881991	7	0	12	0
1	-0.397079187114098	-0.400845962126544	0.710356142735502	0.273957212688401	6	2	7	1
4	0.189211242773587	3.8816936144035	-1.54329399783814	0.157357535790652	4	1	10	1
4	-1.87027523543324	-0.272588524776909	-2.35282814050403	0.871838073711842	5	2	9	0
10	-0.329032567568546	1.88273939852537	1.5152143812449	0.562044856371358	1	1	14	1
10	0.858976945988148	0.218758587951484	-1.26725763991816	0.550689758267254	4	3	6	0
4	1.32323174291032	-1.51922191827167	3.12321497079653	0.592365285614505	3	0	9	0
10	0.00690820697475125	2.46356254192029	2.6872071364003	0.727812862722203	8	1	16	0
10	-1.81052355692076	5.18220797665971	2.26227088439305	0.638925284612924	3	1	10	0
6	-0.0752362106875648	2.1111250853539	-1.00053211903463	0.614450164837763	4	1	4	0
5	0.255276804053118	-2.669282455144	0.0385793150873809	0.0524168505799025	7	1	10	1
10	-0.670916768081512	2.51992952515889	1.81592064211589	0.565157752949744	1	0	7	0
3	-0.746339675738161	0.722178466577305	1.80591081070193	0.587341380305588	5	0	8	1
5	-0.722329402245245	-2.93724330520297	-4.5156886062183	0.62856707512401	8	0	4	0
5	1.93838010474177	-2.12192156332545	2.18218603702336	0.621890645008534	3	0	15	0
9	1.53414836949534	-0.579119597568343	-0.952900877498326	0.082270042039454	2	1	22	1
8	-0.323811539666117	-0.446636897540419	1.76921593099712	0.0776426121592522	5	1	7	1
10	-2.07567917218012	0.193305160033401	-2.39327795847255	0.687094689812511	7	0	14	0
10	-0.84255233201743	-1.41932882871926	0.963470980887044	0.830303592374548	5	0	11	0
1	-0.635193752369467	2.03692814636707	-2.49362655843048	0.145909875165671	5	1	16	1
9	-1.04328569193561	1.16829797062024	-0.366231523331047	0.783530072309077	9	1	5	0
1	0.77012546021676	-0.200613085885645	3.49003989511485	0.486450079130009	5	1	23	0
2	-0.363602883068888	3.72680395160842	-1.53296310617815	0.989265105454251	4	1	9	0
4	0.447363839598365	3.2397062638893	-1.63933347409859	0.499104954535142	10	2	20	0
1	-0.0599280413283904	4.52897195764702	-0.852390437804562	0.562260535079986	6	3	19	0
3	-1.62884810290013	4.05794418281099	-1.80598267276152	0.378257020609453	4	2	24	1
8	0.328325736293964	-1.85941811561139	-0.999497471680988	0.518637197325006	5	1	5	0
7	-0.171461689204862	5.73156279418281	1.6355038330668	0.0742837921716273	2	1	7	1
6	-0.973807094241863	0.189956531566793	-1.18872010536585	0.538472344167531	7	2	4	1
9	-0.868962505965223	-0.0595543338239497	1.56468487931455	0.961061000823975	6	2	16	0
10	0.0905486798821877	0.675801847992657	-1.08171161426029	0.527810139581561	6	1	7	0
1	-2.19897501705203	-1.20398862175713	3.11948353905554	0.437159451888874	5	0	24	0
7	-1.32504220363782	0.42153638916164	-2.81570857711741	0.0322669965680689	3	2	9	1
8	-0.11009798564606	2.49443865947492	1.34932561228616	0.037734180688858	6	3	20	1
10	-0.543158709942921	3.47979884821825	-2.30978489921992	0.047348293941468	4	2	12	1
10	-0.664778676464408	-0.710484199813592	0.903424263195922	0.160959035623819	2	1	6	1
5	0.964851801412582	3.73961903690576	-3.03652777198766	0.469097393332049	2	1	2	1
10	-0.0684163175259126	1.53924895413991	-0.82557257832046	0.80592397483997	9	2	15	0
5	0.498040158227863	1.17170316036315	0.657164918350817	0.280597516102716	3	0	9	1
8	-1.64572543109757	0.86166684058436	-0.326406252966293	0.754783985204995	4	3	19	0
5	0.872492468459768	1.33546840967886	-0.895709470523203	0.521825814852491	3	3	7	0
9	-0.26805394055823	2.78769522616152	-1.23642970867573	0.288947193184868	3	2	8	1
10	-0.509191708535937	-1.77189483707416	2.13605603552914	0.0173772014677525	5	2	8	1
9	-0.496359786771354	1.70149254726196	2.19820112630497	0.668349529849365	5	2	12	0
8	0.627262389039944	4.5133747046861	1.44308929952183	0.0669759646989405	6	0	6	1
8	-1.63908827905509	4.60403754435257	-0.781114778008535	0.836386426817626	5	0	34	0
3	-2.32942487485566	-1.22328455779531	-2.71822698568836	0.135343155823648	4	0	5	1
3	-1.76328372712179	0.345333124457361	1.50651488574881	0.655878108460456	5	0	21	0
6	1.17850095127877	0.488643281197938	-2.91437008648944	0.837947728810832	9	2	6	0
4	0.241951775251666	2.3999609716507	-0.434254226592487	0.257647996069863	4	3	6	1
2	0.973443420189088	2.80653970036592	0.738764179145055	0.135995285119861	6	1	16	1
6	0.454480501159308	2.93431264328691	0.704210115316229	0.763488414231688	2	1	2	0
1	2.31461979027597	2.95885128760133	-3.28364873571265	0.211996233323589	7	1	21	1
4	0.736993880029639	3.42903346384342	0.207492074989308	0.26796959922649	5	1	10	1
3	0.00930747506987078	-2.27148785475561	1.18306591313275	0.531831194646657	4	1	19	0
5	-0.0562911828428189	2.84751545189903	2.24226766339621	0.474116867408156	2	1	15	0
4	0.105866961514528	0.822093010502292	-0.856794306152677	0.373443664982915	4	1	5	0
1	1.37499554220136	0.171316610097759	-0.152080573835735	0.775349928531796	4	0	9	0
3	1.79179425811162	4.3787014423109	0.818386423559952	0.558203970082104	5	1	16	0
4	1.54799620475114	-1.11549512358857	2.24693310238712	0.155236621154472	3	2	17	1
9	0.0166251208198403	-1.83710607146672	-0.30140892957349	0.989418448414654	4	1	17	0
7	-1.81513669052228	3.07821826176312	-0.177211201919924	0.24444643035531	6	5	5	1
1	-1.5478637038517	2.64320827055913	-0.0587864287581558	0.130378512199968	2	1	10	1
7	-1.00758080387474	0.66078251295611	1.58805861684813	0.212681135395542	6	0	12	1
4	-0.266456117208721	1.8521660774115	-0.361096244625305	0.380004248348996	9	0	11	1
1	-0.826196393803041	0.561990020325381	1.05233205303212	0.359621168812737	9	0	12	1
7	-1.26187715317109	0.34208989416217	-1.05689260772074	0.302662048954517	10	1	10	0
3	-0.201677506204363	0.90873365679558	2.12785643130178	0.0443997136317194	8	2	5	1
6	-0.994751800077282	0.330467981168928	0.751769684402877	0.934783352771774	4	2	13	0
3	-0.408505303769794	2.40598847170581	-3.94170829579477	0.568717029877007	3	1	11	0
3	2.4134620948171	3.38986428767174	-3.66555400686528	0.220802745083347	5	2	8	1
4	-1.43768814243924	1.75973464087638	-0.127542061997032	0.877961175283417	11	1	8	0
9	-1.1214780246378	-0.170466508642739	0.855536400634421	0.467288806336001	5	2	6	0
8	1.9122661796124	-1.09749753853127	1.96647059116382	0.54234981467016	9	0	14	1
10	-0.50573840684715	1.08565726320789	-1.24251300114458	0.78439817391336	9	2	7	0
9	-0.598247601020043	0.340155026023382	2.14114368359748	0.647870272397995	4	2	28	1
6	-0.322967220155995	-0.144934949256041	0.496157247658791	0.144893147051334	1	1	20	1
1	-1.88976907793217	1.85020529114753	-0.0476312692620623	0.321637377142906	1	3	17	1
6	2.1558970727552	0.471297830557293	-2.91313472247243	0.951055582612753	5	1	21	0
5	-0.606534919117842	0.0870196606417644	2.80255533145746	0.188198490999639	9	0	13	1
10	0.0233895828590145	3.05616422473822	0.992742315896237	0.750404248479754	2	2	6	0
3	-0.484962551203514	1.18367333286898	-1.03323783636432	0.459158475277945	1	1	11	1
8	0.823615772793469	1.48119747680083	3.03694701646474	0.141365048941225	6	1	15	1
10	-0.0224723468015048	2.16284190381874	-0.327085848028518	0.205193076049909	11	2	5	1
